customer_id,account_years,annual_income,income_change_pct,on_time_payment_ratio,late_payment_count,credit_score,spending_profile,daily_limit,avg_amount,std_amount,max_amount,total_spent,txn_count,fraud_ratio
CUST0635,18,52565.74,6.34,0.59,1,722,moderate,1000.0,343.14846,340.495475574221,2234.04,343148.46,1000,0.014
CUST0636,15,40153.73,0.88,0.96,2,707,moderate,1000.0,259.85626,258.72285816167806,1404.58,259856.26,1000,0.016
CUST0637,19,70155.15,-23.91,0.68,2,592,moderate,1000.0,476.20731,463.13979991999594,2691.72,476207.31,1000,0.017
CUST0638,2,61079.77,-0.75,0.96,1,730,low,1000.0,747.7865866666666,771.6245204931176,5961.8,1121679.88,1500,0.018666666666666668
CUST0639,6,23951.82,4.54,0.96,0,727,moderate,1000.0,75.88344000000001,73.8527852877325,496.12,37941.72,500,0.012
CUST0640,1,47069.41,-5.35,0.88,3,722,moderate,1000.0,314.57418,304.2723173948962,1912.39,314574.18,1000,0.016
CUST0641,15,20000.0,-7.12,0.91,3,699,moderate,1000.0,67.98796,62.929235530135095,366.63,33993.98,500,0.02
CUST0642,10,65865.39,14.44,0.93,3,691,low,1000.0,409.10252,414.59298320011226,3015.8,409102.52,1000,0.014
CUST0643,19,65665.99,-0.6,0.88,2,732,moderate,1000.0,459.57175,432.8491248850475,3337.51,459571.75,1000,0.013
CUST0644,17,44134.36,4.55,0.93,3,776,moderate,1000.0,554.2564,567.0532643524615,5406.92,831384.6,1500,0.011333333333333334
CUST0645,5,70802.25,7.74,0.99,3,632,moderate,1000.0,893.3370600000001,865.5173138180635,7758.31,1340005.59,1500,0.011333333333333334
CUST0646,4,34350.03,-10.01,0.97,0,734,moderate,1000.0,108.63597999999999,109.04654400189455,679.05,54317.99,500,0.018
CUST0647,10,40669.66,1.93,0.91,1,676,moderate,1000.0,126.81869999999999,135.25181641440818,1261.82,63409.35,500,0.022
CUST0648,17,68343.81,13.2,0.79,4,674,moderate,1000.0,819.60236,810.9760639634882,5373.7,1229403.54,1500,0.015333333333333332
CUST0649,10,46226.66,18.19,0.98,1,603,low,1000.0,159.79918,165.03895741325957,1022.59,79899.59,500,0.016
CUST0650,17,58746.86,0.4,0.71,2,666,moderate,1000.0,394.35627,394.5278989983793,2537.37,394356.27,1000,0.019
CUST0651,5,48727.02,-2.38,0.95,3,630,moderate,1000.0,306.13215,311.71873094811184,1984.66,306132.15,1000,0.012
CUST0652,2,51781.38,2.69,0.99,1,657,moderate,1000.0,347.62779,382.42983821686107,4644.57,347627.79,1000,0.013
CUST0653,6,52655.52,2.44,0.81,1,625,moderate,1000.0,180.39872,179.00408017080835,1112.84,90199.36,500,0.008
CUST0654,2,45864.86,13.87,0.78,4,658,low,1000.0,160.82898,154.24006244450683,927.46,80414.49,500,0.014
CUST0655,13,66048.99,-9.96,0.94,5,660,moderate,1000.0,455.02612,466.2721128686386,4881.29,455026.12,1000,0.016
CUST0656,11,47441.43,-2.8,0.94,1,685,low,1000.0,595.7919733333333,615.5718929872153,5290.72,893687.96,1500,0.014666666666666666
CUST0657,11,60313.73,-11.17,0.89,1,599,moderate,1000.0,760.3616333333333,773.4000121281168,6498.65,1140542.45,1500,0.012
CUST0658,16,45425.37,-10.12,0.94,5,608,moderate,1000.0,287.70360999999997,287.3527759436305,2530.78,287703.61,1000,0.019
CUST0659,11,29314.03,3.77,0.75,0,698,moderate,1000.0,365.07214,363.1286122984532,2383.21,547608.21,1503,0.018666666666666668
CUST0660,19,78248.7,8.1,0.99,2,640,low,1000.0,540.74381,518.6634073532771,4548.29,540743.81,1000,0.015
CUST0661,15,69990.54,-6.49,0.88,1,734,low,1000.0,902.8339199999999,922.7372393736208,8968.45,1354250.88,1500,0.016666666666666666
CUST0662,16,105773.64,7.72,0.93,2,691,high,1474.75,699.9953,666.5768201974428,4227.13,699995.3,1000,0.008
CUST0663,11,39120.54,11.12,0.81,2,710,high,1000.0,499.9768266666667,491.94510648831044,3662.52,749965.24,1500,0.015333333333333332
CUST0664,16,55820.79,19.35,0.92,1,751,low,1000.0,179.24326000000002,172.75870849567787,1059.82,89621.63,500,0.008
CUST0665,8,57429.85,0.7,0.84,3,665,moderate,1000.0,733.6352333333334,732.5311484821726,6656.28,1100452.85,1500,0.012
CUST0666,4,79787.39,-6.4,0.88,3,651,moderate,1000.0,542.86973,559.8120174681221,3890.67,542869.73,1000,0.013
CUST0667,8,49857.84,-10.02,0.76,3,724,low,1000.0,169.16518,165.085084356891,1099.94,84582.59,500,0.01
CUST0668,4,36579.16,-11.02,0.91,1,705,low,1000.0,260.65468,254.3051687964171,1452.22,260654.68,1003,0.017
CUST0669,3,84156.19,12.5,0.89,0,671,moderate,1000.0,277.65421999999995,296.6608381174312,2519.87,138827.11,500,0.008
CUST0670,3,53667.0,-15.15,0.75,2,750,moderate,1000.0,371.34947,363.14073362408146,2386.56,371349.47,1000,0.023
CUST0671,18,77572.87,12.18,0.8,1,669,moderate,1000.0,981.4850600000001,989.2205887706873,10196.43,1472227.59,1500,0.018666666666666668
CUST0672,19,75243.97,-8.68,0.94,4,682,moderate,1000.0,468.82602,462.80428490116924,2697.77,468826.02,1000,0.017
CUST0673,19,59402.19,-6.85,0.91,4,681,moderate,1000.0,207.66729999999998,212.0123949492913,1327.4,103833.65,500,0.018
CUST0674,5,56513.73,-1.52,0.85,1,633,high,1000.0,371.9006,375.12564004405056,2729.3,371900.6,1000,0.015
CUST0675,18,52168.7,-7.04,0.93,0,684,high,1000.0,636.54558,647.6072290111559,5063.14,954818.37,1500,0.006
CUST0676,10,59696.14,9.32,0.88,2,750,moderate,1000.0,204.39559760956175,213.75575088280192,1324.15,102606.59,502,0.029880478087649404
CUST0677,6,77262.0,18.13,0.95,2,702,moderate,1000.0,484.19289000000003,487.9587284340787,3109.16,484192.89,1000,0.023
CUST0678,1,44071.2,-6.57,0.9,4,682,moderate,1000.0,563.1670066666667,561.1900268710649,3887.11,844750.51,1500,0.014666666666666666
CUST0679,5,62176.91,-4.32,0.84,1,672,moderate,1000.0,765.8286866666667,735.8717687616384,6033.22,1148743.03,1500,0.015333333333333332
CUST0680,9,37627.37,-1.63,0.95,1,697,low,1000.0,269.00332000000003,257.2030299288525,1784.07,269003.32,1000,0.017
CUST0681,12,40117.88,5.41,0.9,2,717,moderate,1000.0,265.73265000000004,262.4861177248728,1928.5,265732.65,1000,0.015
CUST0682,14,59381.22,-1.53,0.94,6,710,low,1000.0,381.64043,400.5764731023507,4569.0,381640.43,1000,0.014
CUST0683,2,20796.84,13.87,0.57,1,663,low,1000.0,138.63395,135.11708139232977,998.61,138633.95,1000,0.017
CUST0684,17,101211.17,11.47,0.96,0,696,moderate,1231.4,659.70251,652.1577870356158,4257.59,659702.51,1000,0.013
CUST0685,14,36138.8,-11.85,0.97,1,704,moderate,1000.0,248.15439999999998,243.0914565353551,1636.39,248154.4,1000,0.006
CUST0686,13,59198.23,5.21,0.68,1,630,moderate,1000.0,190.53366,185.97755317503868,1187.44,95266.83,503,0.008
CUST0687,9,83364.35,15.2,0.62,0,688,moderate,1000.0,524.74509,519.0162172327016,4324.36,524745.09,1000,0.014
CUST0688,15,42741.89,-4.95,0.7,1,572,low,1000.0,298.99528000000004,300.76301688513394,2151.16,298995.28,1000,0.022
CUST0689,15,20000.0,-2.94,0.78,1,704,moderate,1000.0,135.72377,138.4146358016058,924.32,135723.77,1000,0.012
CUST0690,11,51101.08,-5.28,0.86,4,713,moderate,1000.0,343.03201,346.6303757382556,2623.77,343032.01,1000,0.01
CUST0691,16,42503.59,-5.07,0.88,6,717,low,1000.0,272.19478000000004,287.3819435121287,2370.67,272194.78,1000,0.012
CUST0692,17,20000.0,-16.68,0.89,1,660,high,1000.0,71.44266,73.59494772186993,529.4,35721.33,500,0.012
CUST0693,4,65697.8,-13.28,0.88,1,695,high,1000.0,785.6302733333333,802.642568045173,6560.66,1178445.41,1500,0.012
CUST0694,1,64141.88,0.77,0.99,1,751,high,1278.67,455.92922000000004,443.74336474154035,3073.79,455929.22000000003,1000,0.011
CUST0695,8,82846.53,15.14,0.86,2,751,high,1428.11,1020.3961933333334,1044.3044917406783,7987.85,1530594.29,1500,0.013333333333333334
CUST0696,17,37583.55,-6.13,0.95,0,679,moderate,1000.0,257.40176,241.6526309390032,1574.65,257401.76,1000,0.011
CUST0697,3,28017.27,-6.43,0.96,5,687,moderate,1000.0,102.51786,96.77820735712622,701.39,51258.93,500,0.014
CUST0698,15,51865.54,17.02,0.94,2,736,moderate,1000.0,353.80799,362.15746135607344,3187.93,353807.99,1003,0.016
CUST0699,15,58233.15,-11.08,0.75,2,605,high,1000.0,403.05111999999997,401.96798392315367,2488.04,403051.12,1000,0.015
CUST0700,14,78426.99,-16.61,0.83,1,664,high,1073.5,252.25604,251.85557167926655,1792.88,126128.02,500,0.018
CUST0701,14,88211.36,-8.29,0.9,1,747,high,1270.98,291.90709999999996,281.46069797753654,1545.62,145953.55,500,0.016
CUST0702,2,84289.58,-6.63,0.76,1,729,high,1093.03,1015.3761333333333,1050.7428080623947,8036.82,1523064.2,1500,0.017333333333333333
CUST0703,13,65530.87,-17.47,0.67,6,698,moderate,1000.0,844.8284066666668,848.0642840421008,5749.34,1267242.61,1500,0.011333333333333334
CUST0704,14,75989.99,-1.28,0.9,2,605,moderate,1000.0,971.7865133333333,956.5791909043163,8984.09,1457679.77,1500,0.012666666666666666
CUST0705,19,47190.13,9.48,0.87,1,678,high,1000.0,161.31658,154.30714034686673,1102.85,80658.29,500,0.012
CUST0706,7,63367.9,-12.86,0.93,0,651,low,1000.0,765.3448866666668,755.9844053137424,7210.43,1148017.33,1500,0.008
CUST0707,3,36174.2,0.88,0.98,4,697,moderate,1000.0,250.14884,249.34987101426228,1849.53,250148.84,1000,0.01
CUST0708,15,61253.71,3.96,0.79,0,640,high,1000.0,430.00349,437.5327688486162,3629.92,430003.49,1000,0.02
CUST0709,14,61772.93,-0.83,0.72,4,629,low,1000.0,408.30409999999995,417.49360476684103,3088.48,408304.1,1000,0.011
CUST0710,11,94442.57,1.86,0.94,1,577,moderate,1000.0,621.39155,598.6462565888351,4084.55,621391.55,1000,0.016
CUST0711,15,55420.34,1.97,0.94,3,741,moderate,1000.0,188.99332,179.78453329528085,1103.24,94496.66,500,0.016
CUST0712,13,61800.86,-8.13,0.87,2,660,moderate,1000.0,418.97682000000003,415.51848985923914,2843.72,418976.82,1000,0.013
CUST0713,18,64739.23,14.99,0.69,2,688,low,1000.0,216.51476,207.5915740326691,1272.97,108257.38,500,0.026
CUST0714,6,50903.59,12.48,0.78,3,680,moderate,1000.0,340.07851,344.4521884770461,2570.34,340078.51,1000,0.012
CUST0715,3,43950.15,11.9,0.75,1,627,high,1000.0,292.7886,281.90783156652185,2218.08,292788.6,1000,0.01
CUST0716,19,85976.23,10.14,0.65,1,617,moderate,1000.0,563.24762,542.536952420088,3879.85,563247.62,1000,0.011
CUST0717,15,40381.65,-15.75,0.72,1,630,moderate,1000.0,138.53442,128.32324529261433,870.86,69267.21,500,0.014
CUST0718,5,33441.64,9.26,0.87,2,644,moderate,1000.0,224.30755,220.09816540742273,1877.01,224307.55,1000,0.014
CUST0719,10,73605.31,6.56,0.85,1,698,moderate,1000.0,490.46464000000003,493.0536585976489,3386.51,490464.64,1000,0.01
CUST0720,7,83156.3,-15.37,0.46,1,640,low,1000.0,1062.8821866666667,1057.2531999114651,9079.43,1594323.28,1500,0.015333333333333332
CUST0721,17,50971.81,-2.15,0.83,1,767,high,1000.0,668.5629866666667,670.8585708300849,4285.29,1002844.48,1500,0.013333333333333334
CUST0722,7,51278.93,2.77,0.93,3,731,moderate,1000.0,351.77003,348.3618634279449,2673.63,351770.03,1000,0.027
CUST0723,12,65650.87,16.64,0.76,6,720,moderate,1000.0,414.95352,411.87978433464417,2620.05,414953.52,1000,0.009
CUST0724,17,45842.95,7.25,0.59,2,674,moderate,1000.0,603.8581866666667,608.6647389844709,4044.54,905787.28,1500,0.018666666666666668
CUST0725,13,44365.75,-8.65,0.84,0,756,moderate,1000.0,156.38048,155.10055205273676,988.17,78190.24,503,0.006
CUST0726,4,77591.85,16.95,0.97,0,669,moderate,1000.0,258.19414,275.0642824891353,1937.76,129097.06999999999,500,0.008
CUST0727,10,72142.62,0.44,0.84,3,678,moderate,1000.0,871.26634,894.2493878369924,7536.77,1306899.51,1500,0.015333333333333332
CUST0728,3,86223.18,-2.56,0.98,3,688,moderate,1000.0,575.72575,600.1244878612846,4568.23,575725.75,1000,0.011
CUST0729,9,34948.22,-3.27,0.69,4,715,high,1000.0,229.82164,223.48288811313898,1716.72,229821.64,1000,0.015
CUST0730,13,49950.75,-16.24,0.96,2,712,low,1000.0,607.7781666666667,598.3905186972387,4272.9,911667.25,1500,0.014
CUST0731,18,65623.59,-1.1,0.71,0,656,moderate,1000.0,845.6474333333333,885.4023676251059,7067.13,1268471.15,1500,0.012666666666666666
CUST0732,15,41487.58,4.97,0.8,2,653,moderate,1000.0,286.71143,271.99328625210813,1742.69,286711.43,1000,0.023
CUST0733,4,72833.75,-3.85,0.83,3,712,high,1000.0,227.6738247011952,222.97701474166996,1869.92,114292.26,502,0.02390438247011952
CUST0734,15,84492.54,4.2,0.82,2,716,low,1000.0,553.97082,529.6502834303644,3278.43,553970.82,1000,0.019
CUST0735,2,48332.84,-8.64,0.86,1,660,moderate,1000.0,336.53088,335.87177990471565,2768.32,336530.88,1000,0.015
CUST0736,15,60771.84,-1.41,0.72,2,601,moderate,1000.0,732.0158933333333,733.2459040201381,5704.07,1098023.84,1500,0.016
CUST0737,8,89112.37,3.17,0.79,2,670,high,1120.81,305.10722,313.30318361708487,2134.88,152553.61,500,0.016
CUST0738,8,95985.43,1.9,0.95,1,711,low,1000.0,647.3990799999999,633.1684286382081,5095.04,647399.08,1000,0.016
CUST0739,17,74916.03,-16.05,0.89,1,770,low,1000.0,528.42831,487.5800810171067,4005.09,528428.31,1000,0.025
CUST0740,12,71868.58,-4.39,0.89,4,620,moderate,1000.0,477.94091,481.7867277012317,4454.74,477940.91,1000,0.013
CUST0741,19,42925.27,16.77,0.79,2,659,low,1000.0,530.8664933333333,538.5255795563733,4883.86,796299.74,1500,0.014
CUST0742,10,67184.19,-4.92,0.8,4,661,low,1000.0,457.28988,463.5319185552441,3255.53,457289.88,1000,0.019
CUST0743,9,71136.42,0.16,0.86,1,748,high,1000.0,475.86307,494.5261943891466,3392.14,475863.07,1000,0.011
CUST0744,5,55792.6,-0.87,0.93,1,678,moderate,1000.0,374.30821999999995,365.3724840821432,2660.01,374308.22,1000,0.015
CUST0745,6,48104.47,15.68,0.96,3,635,moderate,1000.0,330.90896999999995,329.1924891016197,2403.24,330908.97,1000,0.013
CUST0746,2,34374.05,12.9,0.83,2,708,moderate,1000.0,219.65376,218.78483878949797,1572.79,219653.76,1000,0.017
CUST0747,13,25245.4,8.08,0.91,1,660,low,1000.0,319.04777333333334,320.3347347096206,3056.7,478571.66,1500,0.019333333333333334
CUST0748,6,21042.33,-9.73,0.88,1,619,low,1000.0,69.22904,69.96510139995662,470.16,34614.52,500,0.008
CUST0749,5,71588.85,3.59,0.66,1,635,moderate,1000.0,903.1896266666666,873.4905733394431,5843.84,1354784.44,1500,0.01
CUST0750,1,62953.99,5.68,0.89,1,767,moderate,1000.0,402.20229,381.46922758625146,2370.94,402202.29,1000,0.007
CUST0751,6,50323.78,-6.99,0.88,0,699,low,1000.0,328.30463000000003,332.60751429549646,2307.43,328304.63,1003,0.017
CUST0752,6,53370.87,-8.71,0.81,3,685,moderate,1000.0,355.01596,336.9184783064039,2703.31,355015.96,1000,0.016
CUST0753,16,64209.41,17.05,0.8,4,668,moderate,1000.0,786.3857466666667,790.0620494911815,7391.98,1179578.62,1500,0.018666666666666668
CUST0754,4,56708.74,-3.01,0.97,1,695,moderate,1000.0,389.04631,377.1510803488335,2460.53,389046.31,1000,0.014
CUST0755,11,33188.94,16.15,0.77,3,694,moderate,1000.0,209.75196,209.89022880950918,1485.61,209751.96,1000,0.02
CUST0756,9,78260.0,9.97,0.76,0,695,moderate,1000.0,511.99866,502.58310369163905,2920.42,511998.66,1003,0.018
CUST0757,3,66082.52,4.08,0.96,3,686,low,1000.0,834.5827,809.350498915792,7241.65,1251874.05,1500,0.013333333333333334
CUST0758,19,65317.97,4.53,0.88,1,723,high,1000.0,425.88122,425.84265333560865,3350.35,425881.22,1000,0.017
CUST0759,8,76751.25,-14.0,0.94,2,681,moderate,1000.0,261.75888,272.77697797830297,1811.37,130879.44,500,0.012
CUST0760,5,43727.09,2.07,0.97,3,631,moderate,1000.0,538.43926,534.6748624262473,4031.45,807658.89,1500,0.013333333333333334
CUST0761,4,84274.63,14.17,0.87,2,649,moderate,1000.0,555.59031,539.1807747177467,3583.22,555590.31,1000,0.01
CUST0762,6,57199.14,6.81,0.95,1,581,moderate,1000.0,702.8874933333333,688.4879760319784,5206.57,1054331.24,1500,0.013333333333333334
CUST0763,2,77771.98,1.54,0.81,1,781,high,1363.09,514.70067,501.7984128629772,3200.17,514700.67,1000,0.015
CUST0764,11,74688.98,17.12,0.69,2,723,moderate,1000.0,507.17313,497.5904144257917,2918.67,507173.13,1000,0.009
CUST0765,4,39223.96,-1.85,0.79,1,638,moderate,1000.0,268.79759,267.73353908960553,1892.09,268797.59,1000,0.021
CUST0766,15,70058.01,-6.2,0.92,2,666,moderate,1000.0,222.59748000000002,223.5042715449691,1200.95,111298.74,500,0.014
CUST0767,6,66525.49,1.54,0.99,2,648,high,1000.0,449.24390999999997,434.34181671969293,3108.61,449243.91,1000,0.014
CUST0768,17,60606.23,7.66,0.76,3,757,moderate,1000.0,209.96944,205.06717794964382,1322.46,104984.72,500,0.012
CUST0769,6,58112.56,-17.18,0.85,5,609,moderate,1000.0,386.88432,372.3607893003047,2928.14,386884.32,1000,0.013
CUST0770,19,58282.14,2.85,0.81,2,686,high,1000.0,210.3819,216.54558122132846,1375.17,105190.95,500,0.01
CUST0771,2,76253.79,8.1,1.0,2,675,high,1115.21,233.30932,226.273940189221,1566.62,116654.66,500,0.014
CUST0772,15,71558.21,-2.7,0.73,1,721,moderate,1000.0,893.7517200000001,901.3749407825925,8855.04,1340627.58,1500,0.015333333333333332
CUST0773,11,60609.58,11.07,0.76,4,675,low,1000.0,409.97828,412.83363396115254,3431.47,409978.27999999997,1000,0.01
CUST0774,8,30161.28,6.41,0.98,2,592,low,1000.0,387.919,392.23990113342734,2905.89,581878.5,1500,0.014
CUST0775,19,69888.87,21.41,0.77,2,667,moderate,1000.0,224.70896,223.94556252998672,1619.34,112354.48,500,0.01
CUST0776,13,74472.27,-7.51,0.9,0,631,moderate,1000.0,523.71964,548.9268289831055,5624.67,523719.64,1000,0.019
CUST0777,12,106008.2,8.31,0.7,1,684,moderate,1007.08,696.72555,716.2812103600181,5414.95,696725.55,1000,0.017
CUST0778,5,81508.66,-10.17,0.78,1,752,moderate,1073.74,269.3155,258.3596437863794,1644.54,134657.75,500,0.02
CUST0779,6,22016.47,-16.15,0.94,1,593,moderate,1000.0,135.54785,138.94142559735204,1175.75,135547.85,1000,0.013
CUST0780,4,61568.59,-20.36,0.9,2,640,low,1000.0,436.04055,428.6098792881717,2899.42,436040.55,1000,0.01
CUST0781,19,96227.5,5.38,0.6,3,652,moderate,1000.0,639.76684,628.8374244787276,5508.87,639766.84,1000,0.009
CUST0782,1,72470.98,1.84,0.94,3,661,high,1000.0,492.32067,495.47302002109063,3562.79,492320.67,1000,0.015
CUST0783,17,66573.04,-4.79,0.94,4,717,moderate,1000.0,206.6061,195.29260461016142,1265.43,103303.05,500,0.012
CUST0784,12,78004.57,-17.74,0.96,3,671,moderate,1000.0,921.9537066666667,967.7382711791781,8433.81,1382930.56,1500,0.013333333333333334
CUST0785,15,47552.44,-6.9,0.85,1,701,moderate,1000.0,603.6724933333334,613.6862727643252,4389.24,905508.74,1500,0.010666666666666666
CUST0786,1,69561.8,0.04,0.85,3,649,low,1000.0,885.6992333333334,854.0788192027823,5850.86,1328548.85,1500,0.016666666666666666
CUST0787,14,54990.64,7.93,0.8,1,691,moderate,1000.0,358.33390999999995,351.3415444117612,2345.97,358333.91,1000,0.016
CUST0788,6,59607.53,-0.17,0.92,2,719,moderate,1000.0,398.95077000000003,429.4347565521936,3106.23,398950.77,1000,0.016
CUST0789,5,76569.09,2.52,0.82,0,643,high,1000.0,268.79306,274.6555833770667,1666.42,134396.53,500,0.02
CUST0790,11,41465.74,-3.76,0.87,1,719,low,1000.0,133.68406,128.68192773644765,723.06,66842.03,500,0.02
CUST0791,4,85759.65,17.49,0.79,1,683,moderate,1000.0,567.4546706586826,566.3470572282602,3837.28,568589.58,1002,0.01996007984031936
CUST0792,13,51543.76,-10.18,0.75,4,732,moderate,1000.0,339.7494211576846,347.9096085137173,2082.42,340428.92,1002,0.013972055888223553
CUST0793,11,65213.26,-6.99,0.71,1,670,low,1000.0,439.40888,456.8833514598524,5325.96,439408.88,1000,0.012
CUST0794,3,31989.84,-4.92,0.99,2,699,moderate,1000.0,388.8638066666666,389.1462414978339,3373.78,583295.71,1500,0.017333333333333333
CUST0795,1,74396.75,5.43,0.59,2,678,moderate,1000.0,503.38966,478.38724392801,3262.31,503389.66,1000,0.017
CUST0796,6,88930.08,-10.39,0.61,1,675,moderate,1000.0,596.7609100000001,579.5804884794665,3991.53,596760.91,1000,0.016
CUST0797,18,49707.17,1.36,0.92,3,693,moderate,1000.0,339.7116,338.2017018851294,2902.04,339711.6,1000,0.015
CUST0798,10,37795.53,1.65,0.93,4,707,low,1000.0,267.06748999999996,269.6127696143842,2373.8,267067.49,1000,0.007
CUST0799,5,65559.66,-6.94,0.83,0,618,low,1000.0,429.01120000000003,418.8380479421181,2463.15,429011.2,1000,0.018
CUST0800,10,89096.21,3.3,0.74,2,752,moderate,1077.17,591.29584,569.9936941892516,3514.57,591295.84,1000,0.012
CUST0801,12,31002.87,-10.08,0.95,2,587,moderate,1000.0,110.44288844621514,116.28519574015796,901.64,55442.33,502,0.017928286852589643
CUST0802,2,37873.84,-11.17,0.99,5,646,moderate,1000.0,251.41551,235.71787036147168,1685.49,251415.51,1000,0.019
CUST0803,13,50916.21,1.0,0.89,2,675,high,1000.0,332.53176,334.04424410656003,2447.71,332531.76,1000,0.02
CUST0804,8,43593.12,-16.6,0.78,2,701,moderate,1000.0,550.2783866666666,547.9532909140574,4090.69,825417.58,1500,0.016
CUST0805,2,43656.29,-21.45,0.98,4,759,low,1000.0,157.06456,148.80766188095072,795.51,78532.28,500,0.012
CUST0806,1,20000.0,5.33,0.86,1,587,high,1000.0,254.23518,254.53247688293095,1721.46,381352.77,1500,0.02
CUST0807,5,71781.14,10.49,0.89,4,655,low,1000.0,484.76471000000004,488.547375319577,3441.81,484764.71,1000,0.017
CUST0808,9,66774.41,-4.67,0.89,3,574,high,1000.0,216.74548000000001,214.7039937500792,1324.11,108372.74,500,0.012
CUST0809,17,26023.02,-6.68,0.86,6,682,moderate,1000.0,178.02044,164.8852585032334,1120.57,178020.44,1000,0.015
CUST0810,9,89143.92,10.06,0.92,0,694,moderate,1054.87,581.19544,558.8631976146347,3667.05,581195.44,1000,0.016
CUST0811,11,93621.85,-11.46,0.89,3,760,moderate,1198.32,307.76604,293.4492142074268,1737.75,153883.02,500,0.016
CUST0812,15,44981.89,-13.63,0.89,1,686,moderate,1000.0,313.16769,307.249551094565,2173.08,313167.69,1000,0.011
CUST0813,6,83330.97,7.08,0.6,1,732,low,1000.0,547.98234,565.5742460359238,4624.24,547982.34,1000,0.016
CUST0814,3,48540.04,0.09,0.89,2,709,high,1000.0,317.49808,298.960937130662,1939.1,317498.08,1000,0.015
CUST0815,17,63622.33,10.65,0.74,2,658,moderate,1000.0,424.70959000000005,415.99055128102003,2703.59,424709.59,1000,0.018
CUST0816,5,43284.76,-21.4,0.78,1,610,low,1000.0,534.1358733333334,561.2618223907207,4151.47,801203.81,1500,0.01
CUST0817,12,104285.03,-14.01,0.92,2,694,moderate,1110.64,339.79388,328.2033829742421,1958.91,169896.94,500,0.022
CUST0818,18,54079.66,0.14,0.99,3,605,moderate,1000.0,361.30263,363.52645792954047,2455.04,361302.63,1000,0.014
CUST0819,14,62528.98,4.18,0.64,2,745,moderate,1000.0,400.60729,414.46931998951203,3209.68,400607.29,1000,0.014
CUST0820,11,46241.25,8.47,0.98,2,672,moderate,1000.0,311.35344,303.52742595533834,1936.43,311353.44,1000,0.011
CUST0821,9,97226.31,1.75,0.9,4,740,moderate,1000.0,653.01926,680.6539868784333,5154.56,653019.26,1000,0.011
CUST0822,2,97732.29,1.65,0.89,1,656,moderate,1075.46,1215.1379000000002,1228.5344284027901,9319.2,1822706.85,1500,0.011333333333333334
CUST0823,12,92618.58,-3.89,0.98,0,693,moderate,1142.3,626.36146,638.9876443651468,5822.63,626361.46,1000,0.013
CUST0824,3,79128.81,15.91,0.94,3,690,high,1049.25,494.85043,480.56348913250025,3252.94,494850.43,1000,0.018
CUST0825,3,47504.21,-11.03,0.9,2,678,moderate,1000.0,318.14340000000004,323.6785597234776,2574.3,318143.4,1000,0.011
CUST0826,1,76557.0,3.59,0.51,5,658,high,1000.0,518.14122,550.5173848858666,4974.83,518141.22000000003,1000,0.017
CUST0827,8,59859.14,-9.88,0.82,3,700,low,1000.0,200.96094,200.59761904881245,1323.63,100480.47,503,0.022
CUST0828,8,86248.17,5.35,0.82,7,634,moderate,1000.0,569.30741,580.5457583994454,4470.87,569307.41,1000,0.017
CUST0829,11,82318.04,-10.37,0.93,1,620,high,1000.0,548.48199,581.4037464254054,4454.42,548481.99,1000,0.015
CUST0830,9,47014.69,7.44,0.7,4,742,moderate,1000.0,315.57577000000003,307.4034662710924,2136.12,315575.77,1000,0.016
CUST0831,5,78956.52,1.12,0.82,1,716,moderate,1000.0,282.03065999999995,277.00440318907675,1742.15,141015.33,503,0.016
CUST0832,14,73640.69,17.45,0.88,2,683,high,1000.0,965.3375133333334,935.9756544594408,10347.44,1448006.27,1500,0.012666666666666666
CUST0833,3,20000.0,-2.81,0.9,4,763,moderate,1000.0,65.42986,65.08871160606482,469.61,32714.93,500,0.014
CUST0834,5,76018.73,4.25,0.88,2,667,low,1000.0,495.34641999999997,511.56836975023424,3839.27,495346.42,1000,0.012
CUST0835,5,51364.08,-7.8,0.68,0,746,high,1000.0,341.38837,333.3466303012169,2276.48,341388.37,1000,0.026
CUST0836,19,42279.15,-2.88,0.81,2,689,moderate,1000.0,503.87037333333336,488.5650743782193,4135.51,755805.56,1500,0.012
CUST0837,14,43134.79,1.06,0.75,2,629,moderate,1000.0,294.14630999999997,287.13550331079813,2120.13,294146.31,1000,0.012
CUST0838,4,57295.14,-15.27,0.86,0,772,low,1000.0,753.7010733333334,742.0236171719479,6542.66,1130551.61,1500,0.016
CUST0839,13,69601.19,-14.18,0.83,1,730,moderate,1000.0,846.3099466666666,838.0600666429182,6014.37,1269464.92,1500,0.014
CUST0840,10,32690.76,6.0,0.85,3,674,low,1000.0,109.403,104.45040273864208,733.66,54701.5,500,0.014
CUST0841,18,63796.96,-1.46,0.85,0,716,moderate,1000.0,421.85076000000004,409.34923439811723,2506.99,421850.76,1000,0.009
CUST0842,8,71535.16,-5.93,1.0,1,660,moderate,1000.0,926.0619199999999,923.4166260982544,6797.68,1389092.88,1500,0.014666666666666666
CUST0843,8,97236.12,-7.37,0.85,1,721,moderate,1039.21,332.39008,331.97102415565047,2370.46,166195.04,500,0.014
CUST0844,7,38466.2,-6.98,0.78,2,560,moderate,1000.0,238.14428,231.90675013642968,1728.38,238144.28,1000,0.016
CUST0845,8,53007.76,1.13,0.73,0,629,moderate,1000.0,178.86960000000002,174.7302582191037,1178.07,89434.8,500,0.018
